Row Labels,Hour,Date-Hour,Month,Year,Sum/Win,WeekNumber,Weeday,Prior Period Temp C,Avg Temp C,Winter HDD (51 Base),Summer CDD (51 Base),Max Temp C,Dew C,Humidity,Visibility (km),Wind Dir,Wind Speed (km/h),Gust Speed (km/h),Precip (mm),Events,Conditions,Max kW
18/2/2015,6,2/18/2015-6,2,2015,0,8,3,-16,-16,2,0,-16,-20,74,16.1,NW,31.5,42.6,N/A,N/A,Scattered Clouds,127
18/2/2015,7,2/18/2015-7,2,2015,0,8,3,-17,-17,2.1,0,-17,-22,68,16.1,NW,35.2,50,N/A,N/A,Scattered Clouds,128
18/2/2015,8,2/18/2015-8,2,2015,0,8,3,-17,-17,2,0,-16,-22,66,16.1,NW,37,48.2,N/A,N/A,Scattered Clouds,134
18/2/2015,9,2/18/2015-9,2,2015,0,8,3,-16,-16,2,0,-16,-22,63,16.1,NW,38.9,48.2,N/A,N/A,Scattered Clouds,191
18/2/2015,10,2/18/2015-10,2,2015,0,8,3,-15,-15,1.9,0,-14,-21,58,16.1,WNW,37,48.2,N/A,N/A,Scattered Clouds,192
18/2/2015,11,2/18/2015-11,2,2015,0,8,3,-14,-14,1.8,0,-14,-21,56,16.1,NW,37,46.3,N/A,N/A,Scattered Clouds,195
18/2/2015,12,2/18/2015-12,2,2015,0,8,3,-14,-14,1.8,0,-13,-21,55,16.1,WNW,37,44.4,N/A,N/A,Mostly Cloudy,194
18/2/2015,13,2/18/2015-13,2,2015,0,8,3,-13,-13,1.7,0,-12,-21,51,16.1,NW,35.2,46.3,N/A,N/A,Scattered Clouds,192
18/2/2015,14,2/18/2015-14,2,2015,0,8,3,-12,-12,1.7,0,-12,-21,48,16.1,NW,33.3,48.2,N/A,N/A,Scattered Clouds,195
18/2/2015,15,2/18/2015-15,2,2015,0,8,3,-12,-12,1.7,0,-12,-21,48,16.1,WNW,29.6,50,N/A,N/A,Clear,194
18/2/2015,16,2/18/2015-16,2,2015,0,8,3,-13,-13,1.8,0,-13,-21,52,16.1,NW,35.2,44.4,N/A,N/A,Mostly Cloudy,191
18/2/2015,17,2/18/2015-17,2,2015,0,8,3,-14,-14,1.8,0,-14,-21,56,16.1,NW,27.8,37,N/A,N/A,Scattered Clouds,215
18/2/2015,18,2/18/2015-18,2,2015,0,8,3,-14,-14,1.8,0,-14,-20,63,16.1,WNW,18.5,31.5,N/A,N/A,Clear,217
18/2/2015,19,2/18/2015-19,2,2015,0,8,3,-14,-15,1.9,0,-14,-20,64,16.1,NW,13,N/A,N/A,N/A,Clear,219
18/2/2015,20,2/18/2015-20,2,2015,0,8,3,-15,-15,1.9,0,-15,-20,68,16.1,WNW,14.8,N/A,N/A,N/A,Clear,211
18/2/2015,21,2/18/2015-21,2,2015,0,8,3,-16,-16,2,0,-16,-20,72,16.1,West,11.1,N/A,N/A,N/A,Clear,209
18/2/2015,22,2/18/2015-22,2,2015,0,8,3,-16,-16,2,0,-16,-20,72,16.1,West,11.1,N/A,N/A,N/A,Clear,88
18/2/2015,23,2/18/2015-23,2,2015,0,8,3,-16,-16,2,0,-16,-20,70,16.1,NW,16.7,N/A,N/A,N/A,Clear,35
19/2/2015,0,2/19/2015-0,2,2015,0,8,4,-17,-17,2.1,0,-17,-21,72,16.1,NW,13,N/A,N/A,N/A,Clear,36
19/2/2015,1,2/19/2015-1,2,2015,0,8,4,-17,-17,2.1,0,-17,-21,72,16.1,NNW,18.5,N/A,N/A,N/A,Clear,36
19/2/2015,2,2/19/2015-2,2,2015,0,8,4,-17,-17,2.1,0,-17,-22,70,16.1,NNW,14.8,N/A,N/A,N/A,Clear,37
19/2/2015,3,2/19/2015-3,2,2015,0,8,4,-18,-18,2.1,0,-18,-22,72,16.1,NW,7.4,N/A,N/A,N/A,Clear,36
19/2/2015,4,2/19/2015-4,2,2015,0,8,4,-18,-19,2.2,0,-18,-22,76,16.1,NW,9.3,N/A,N/A,N/A,Clear,105
19/2/2015,5,2/19/2015-5,2,2015,0,8,4,-19,-19,2.2,0,-19,-22,78,16.1,WNW,7.4,N/A,N/A,N/A,Clear,109
19/2/2015,6,2/19/2015-6,2,2015,0,8,4,-19,-19,2.2,0,-19,-22,78,16.1,WNW,9.3,N/A,N/A,N/A,Clear,146
19/2/2015,7,2/19/2015-7,2,2015,0,8,4,-19,-19,2.2,0,-18,-22,76,16.1,NW,9.3,N/A,N/A,N/A,Clear,132
19/2/2015,8,2/19/2015-8,2,2015,0,8,4,-18,-17,2.1,0,-17,-21,74,16.1,NNW,9.3,N/A,N/A,N/A,Clear,135
19/2/2015,9,2/19/2015-9,2,2015,0,8,4,-16,-16,2,0,-16,-22,61,16.1,NW,5.6,N/A,N/A,N/A,Clear,184
19/2/2015,10,2/19/2015-10,2,2015,0,8,4,-16,-15,1.9,0,-14,-22,56,16.1,Calm,Calm,N/A,N/A,N/A,Clear,190
19/2/2015,11,2/19/2015-11,2,2015,0,8,4,-14,-13,1.8,0,-13,-22,51,16.1,Calm,Calm,N/A,N/A,N/A,Clear,193
19/2/2015,12,2/19/2015-12,2,2015,0,8,4,-13,-12,1.7,0,-12,-21,49,16.1,NNW,5.6,N/A,N/A,N/A,Clear,191
19/2/2015,13,2/19/2015-13,2,2015,0,8,4,-12,-12,1.7,0,-12,-21,48,16.1,North,7.4,N/A,N/A,N/A,Clear,191
19/2/2015,14,2/19/2015-14,2,2015,0,8,4,-12,-11,1.6,0,-11,-22,43,16.1,NW,5.6,N/A,N/A,N/A,Clear,190
19/2/2015,15,2/19/2015-15,2,2015,0,8,4,-11,-11,1.6,0,-11,-21,45,16.1,Calm,Calm,N/A,N/A,N/A,Clear,187
19/2/2015,16,2/19/2015-16,2,2015,0,8,4,-11,-11,1.6,0,-11,-21,45,16.1,Calm,Calm,N/A,N/A,N/A,Clear,183
19/2/2015,17,2/19/2015-17,2,2015,0,8,4,-11,-11,1.6,0,-11,-20,48,16.1,Calm,Calm,N/A,N/A,N/A,Clear,212
19/2/2015,18,2/19/2015-18,2,2015,0,8,4,-12,-12,1.7,0,-12,-19,59,16.1,ESE,5.6,N/A,N/A,N/A,Clear,211
19/2/2015,19,2/19/2015-19,2,2015,0,8,4,-13,-13,1.8,0,-13,-19,62,16.1,Calm,Calm,N/A,N/A,N/A,Clear,211
19/2/2015,20,2/19/2015-20,2,2015,0,8,4,-13,-13,1.8,0,-13,-19,60,16.1,ESE,5.6,N/A,N/A,N/A,Clear,207
19/2/2015,21,2/19/2015-21,2,2015,0,8,4,-13,-13,1.7,0,-12,-19,62,16.1,SE,7.4,N/A,N/A,N/A,Clear,202
19/2/2015,22,2/19/2015-22,2,2015,0,8,4,-12,-12,1.7,0,-12,-18,62,16.1,South,7.4,N/A,N/A,N/A,Mostly Cloudy,88
19/2/2015,23,2/19/2015-23,2,2015,0,8,4,-12,-12,1.7,0,-12,-18,64,16.1,SSE,7.4,N/A,N/A,N/A,Scattered Clouds,37
20/2/2015,0,2/20/2015-0,2,2015,0,8,5,-12,-13,1.7,0,-12,-17,69,16.1,SSE,9.3,N/A,N/A,N/A,Overcast,36
20/2/2015,1,2/20/2015-1,2,2015,0,8,5,-12,-12,1.7,0,-12,-17,65,16.1,SSE,13,N/A,N/A,N/A,Overcast,36
20/2/2015,2,2/20/2015-2,2,2015,0,8,5,-12,-12,1.7,0,-12,-17,67,16.1,SSE,14.8,N/A,N/A,N/A,Overcast,36
20/2/2015,3,2/20/2015-3,2,2015,0,8,5,-12,-12,1.7,0,-12,-17,67,16.1,SE,14.8,N/A,N/A,N/A,Overcast,38
20/2/2015,4,2/20/2015-4,2,2015,0,8,5,-12,-12,1.7,0,-12,-17,67,16.1,SSE,13,N/A,N/A,N/A,Overcast,103
20/2/2015,5,2/20/2015-5,2,2015,0,8,5,-11,-11,1.6,0,-11,-17,62,16.1,SSE,18.5,N/A,N/A,N/A,Overcast,101
20/2/2015,6,2/20/2015-6,2,2015,0,8,5,-11,-11,1.6,0,-11,-16,65,16.1,SSE,14.8,31.5,N/A,N/A,Overcast,129
20/2/2015,7,2/20/2015-7,2,2015,0,8,5,-11,-11,1.6,0,-11,-16,67,16.1,SSE,20.4,29.6,N/A,N/A,Overcast,127
20/2/2015,8,2/20/2015-8,2,2015,0,8,5,-10,-10,1.5,0,-9,-15,64,16.1,SSE,20.4,N/A,N/A,N/A,Scattered Clouds,131
20/2/2015,9,2/20/2015-9,2,2015,0,8,5,-9,-9,1.4,0,-8,-14,64,16.1,SSE,22.2,33.3,N/A,N/A,Mostly Cloudy,186
20/2/2015,10,2/20/2015-10,2,2015,0,8,5,-8,-7,1.3,0,-6,-13,61,16.1,South,24.1,33.3,N/A,N/A,Overcast,215
20/2/2015,11,2/20/2015-11,2,2015,0,8,5,-5,-4,1.1,0,-3,-13,52,16.1,South,29.6,42.6,N/A,N/A,Mostly Cloudy,190
20/2/2015,12,2/20/2015-12,2,2015,0,8,5,-3,-3,1,0,-2,-12,51,16.1,South,25.9,40.7,N/A,N/A,Scattered Clouds,191
20/2/2015,13,2/20/2015-13,2,2015,0,8,5,-2,-1,0.9,0,-1,-11,50,16.1,South,22.2,35.2,N/A,N/A,Clear,190
20/2/2015,14,2/20/2015-14,2,2015,0,8,5,-1,-1,0.9,0,-1,-8,58,16.1,South,25.9,33.3,N/A,N/A,Clear,187
20/2/2015,15,2/20/2015-15,2,2015,0,8,5,-1,-2,0.9,0,-1,-8,63,16.1,South,22.2,35.2,N/A,N/A,Clear,186
20/2/2015,16,2/20/2015-16,2,2015,0,8,5,-2,-2,1,0,-2,-8,66,16.1,South,22.2,31.5,N/A,N/A,Scattered Clouds,186
20/2/2015,17,2/20/2015-17,2,2015,0,8,5,-3,-3,1,0,-3,-8,69,16.1,South,18.5,31.5,N/A,N/A,Scattered Clouds,211
20/2/2015,18,2/20/2015-18,2,2015,0,8,5,-3,-3,1,0,-3,-7,74,16.1,South,20.4,N/A,N/A,N/A,Scattered Clouds,211
20/2/2015,19,2/20/2015-19,2,2015,0,8,5,-3,-3,1,0,-3,-7,74,16.1,South,18.5,N/A,N/A,N/A,Overcast,210
20/2/2015,20,2/20/2015-20,2,2015,0,8,5,-3,-3,1,0,-3,-7,76,16.1,South,16.7,N/A,N/A,N/A,Scattered Clouds,205
20/2/2015,21,2/20/2015-21,2,2015,0,8,5,-4,-4,1.1,0,-4,-6,86,16.1,South,16.7,N/A,N/A,N/A,Clear,207
20/2/2015,22,2/20/2015-22,2,2015,0,8,5,-4,-4,1.1,0,-4,-5,91,11.3,South,11.1,N/A,N/A,N/A,Scattered Clouds,90
20/2/2015,23,2/20/2015-23,2,2015,0,8,5,-4,-4,1.1,0,-4,-5,93,11.3,Calm,Calm,N/A,N/A,N/A,Scattered Clouds,36
21/2/2015,0,2/21/2015-0,2,2015,0,8,6,-4,-4,1.1,0,-4,-5,93,11.3,SSE,9.3,N/A,N/A,N/A,Overcast,36
21/2/2015,1,2/21/2015-1,2,2015,0,8,6,-4,-4,1.1,0,-4,-4,98,11.3,South,7.4,N/A,N/A,N/A,Mostly Cloudy,35
21/2/2015,2,2/21/2015-2,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,11.3,South,5.6,N/A,N/A,N/A,Overcast,36
21/2/2015,3,2/21/2015-3,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,11.3,SSW,5.6,N/A,N/A,N/A,Overcast,37
21/2/2015,4,2/21/2015-4,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,11.3,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,70
21/2/2015,5,2/21/2015-5,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,11.3,Calm,Calm,N/A,N/A,N/A,Overcast,93
21/2/2015,6,2/21/2015-6,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,8,South,7.4,N/A,N/A,N/A,Overcast,124
21/2/2015,7,2/21/2015-7,2,2015,0,8,6,-3,-3,1,0,-3,-4,93,8,South,7.4,N/A,N/A,N/A,Overcast,128
21/2/2015,8,2/21/2015-8,2,2015,0,8,6,-3,-2,1,0,-2,-3,95,8,Calm,Calm,N/A,N/A,N/A,Overcast,126
21/2/2015,9,2/21/2015-9,2,2015,0,8,6,-2,-1,0.9,0,-1,-3,88,8,Calm,Calm,N/A,N/A,N/A,Overcast,180
21/2/2015,10,2/21/2015-10,2,2015,0,8,6,0,1,0.7,0,1,-2,83,8,Calm,Calm,N/A,N/A,N/A,Overcast,210
21/2/2015,11,2/21/2015-11,2,2015,0,8,6,1,1,0.7,0,1,-2,81,8,NNW,7.4,N/A,N/A,N/A,Haze,209
21/2/2015,12,2/21/2015-12,2,2015,0,8,6,1,1,0.7,0,1,-2,81,8,NNW,11.1,N/A,N/A,N/A,Haze,213
21/2/2015,13,2/21/2015-13,2,2015,0,8,6,1,1,0.7,0,1,-2,81,11.3,NNW,11.1,N/A,N/A,N/A,Overcast,211
21/2/2015,14,2/21/2015-14,2,2015,0,8,6,2,2,0.6,0,2,-2,75,8,NW,11.1,N/A,N/A,N/A,Haze,184
21/2/2015,15,2/21/2015-15,2,2015,0,8,6,2,2,0.7,0,2,-3,75,11.3,NW,14.8,N/A,N/A,N/A,Overcast,182
21/2/2015,16,2/21/2015-16,2,2015,0,8,6,1,1,0.7,0,1,-3,77,16.1,NNW,20.4,N/A,N/A,N/A,Overcast,183
21/2/2015,17,2/21/2015-17,2,2015,0,8,6,1,0,0.8,0,1,-3,80,16.1,NW,16.7,N/A,N/A,N/A,Overcast,204
21/2/2015,18,2/21/2015-18,2,2015,0,8,6,-1,-1,0.9,0,-1,-3,84,11.3,NW,18.5,27.8,N/A,N/A,Overcast,204
21/2/2015,19,2/21/2015-19,2,2015,0,8,6,-2,-2,0.9,0,-2,-4,86,11.3,NW,24.1,29.6,N/A,N/A,Overcast,204
21/2/2015,20,2/21/2015-20,2,2015,0,8,6,-2,-2,0.9,0,-2,-5,78,16.1,NW,24.1,29.6,N/A,N/A,Overcast,208
21/2/2015,21,2/21/2015-21,2,2015,0,8,6,-3,-3,1,0,-3,-7,76,16.1,NNW,24.1,N/A,N/A,N/A,Overcast,202
21/2/2015,22,2/21/2015-22,2,2015,0,8,6,-4,-4,1.1,0,-4,-8,74,16.1,North,25.9,N/A,N/A,N/A,Overcast,87
21/2/2015,23,2/21/2015-23,2,2015,0,8,6,-4,-4,1.1,0,-4,-8,74,16.1,NNW,24.1,N/A,N/A,N/A,Overcast,34
22/2/2015,0,2/22/2015-0,2,2015,0,8,7,-6,-6,1.3,0,-6,-10,74,16.1,NW,20.4,35.2,N/A,N/A,Mostly Cloudy,35
22/2/2015,1,2/22/2015-1,2,2015,0,8,7,-7,-8,1.4,0,-7,-12,73,16.1,NNW,24.1,35.2,N/A,N/A,Clear,35
22/2/2015,2,2/22/2015-2,2,2015,0,8,7,-9,-9,1.5,0,-9,-13,75,16.1,NNW,24.1,33.3,N/A,N/A,Clear,35
22/2/2015,3,2/22/2015-3,2,2015,0,8,7,-9,-10,1.5,0,-9,-13,76,16.1,NW,16.7,N/A,N/A,N/A,Clear,35
22/2/2015,4,2/22/2015-4,2,2015,0,8,7,-11,-11,1.6,0,-11,-14,81,16.1,NW,20.4,25.9,N/A,N/A,Clear,102
22/2/2015,5,2/22/2015-5,2,2015,0,8,7,-12,-12,1.7,0,-12,-15,77,16.1,NW,16.7,N/A,N/A,N/A,Clear,101
22/2/2015,6,2/22/2015-6,2,2015,0,8,7,-12,-13,1.7,0,-12,-17,73,16.1,NW,22.2,33.3,N/A,N/A,Clear,130
22/2/2015,7,2/22/2015-7,2,2015,0,8,7,-13,-13,1.8,0,-13,-17,73,16.1,NNW,24.1,37,N/A,N/A,Scattered Clouds,132
22/2/2015,8,2/22/2015-8,2,2015,0,8,7,-13,-13,1.8,0,-13,-17,71,16.1,NNW,29.6,38.9,N/A,N/A,Scattered Clouds,131
22/2/2015,9,2/22/2015-9,2,2015,0,8,7,-12,-12,1.7,0,-12,-17,67,16.1,NNW,24.1,29.6,N/A,N/A,Mostly Cloudy,180
22/2/2015,10,2/22/2015-10,2,2015,0,8,7,-11,-10,1.6,0,-9,-17,59,16.1,NNW,22.2,31.5,N/A,N/A,Scattered Clouds,181
22/2/2015,11,2/22/2015-11,2,2015,0,8,7,-9,-9,1.5,0,-9,-18,50,16.1,NNW,25.9,N/A,N/A,N/A,Clear,182
22/2/2015,12,2/22/2015-12,2,2015,0,8,7,-9,-9,1.5,0,-9,-19,47,16.1,NNW,31.5,38.9,N/A,N/A,Clear,185
22/2/2015,13,2/22/2015-13,2,2015,0,8,7,-9,-9,1.4,0,-8,-18,46,16.1,NW,25.9,37,N/A,N/A,Clear,183
22/2/2015,14,2/22/2015-14,2,2015,0,8,7,-9,-9,1.5,0,-9,-19,45,16.1,NNW,29.6,42.6,N/A,N/A,Clear,179
22/2/2015,15,2/22/2015-15,2,2015,0,8,7,-9,-9,1.5,0,-9,-19,45,16.1,North,24.1,33.3,N/A,N/A,Clear,184
22/2/2015,16,2/22/2015-16,2,2015,0,8,7,-10,-11,1.6,0,-10,-19,52,16.1,NNW,25.9,35.2,N/A,N/A,Clear,182
22/2/2015,17,2/22/2015-17,2,2015,0,8,7,-11,-12,1.7,0,-11,-19,54,16.1,NNW,27.8,N/A,N/A,N/A,Clear,205
22/2/2015,18,2/22/2015-18,2,2015,0,8,7,-13,-13,1.8,0,-13,-20,59,16.1,North,14.8,N/A,N/A,N/A,Clear,207
22/2/2015,19,2/22/2015-19,2,2015,0,8,7,-13,-14,1.8,0,-13,-20,60,16.1,NNW,22.2,N/A,N/A,N/A,Clear,210
22/2/2015,20,2/22/2015-20,2,2015,0,8,7,-14,-14,1.8,0,-14,-20,61,16.1,NNW,22.2,N/A,N/A,N/A,Clear,206
22/2/2015,21,2/22/2015-21,2,2015,0,8,7,-15,-15,1.9,0,-15,-20,66,16.1,NNW,20.4,N/A,N/A,N/A,Clear,206
22/2/2015,22,2/22/2015-22,2,2015,0,8,7,-16,-16,2,0,-16,-21,66,16.1,NNW,14.8,N/A,N/A,N/A,Clear,89
22/2/2015,23,2/22/2015-23,2,2015,0,8,7,-16,-16,2,0,-16,-21,66,16.1,North,18.5,N/A,N/A,N/A,Clear,35
23/2/2015,0,2/23/2015-0,2,2015,0,9,1,-16,-17,2,0,-16,-21,70,16.1,North,20.4,27.8,N/A,N/A,Clear,37
23/2/2015,1,2/23/2015-1,2,2015,0,9,1,-17,-17,2.1,0,-17,-21,72,16.1,North,16.7,N/A,N/A,N/A,Clear,36
23/2/2015,2,2/23/2015-2,2,2015,0,9,1,-18,-18,2.1,0,-18,-22,72,16.1,North,13,N/A,N/A,N/A,Clear,36
23/2/2015,3,2/23/2015-3,2,2015,0,9,1,-18,-18,2.1,0,-18,-22,72,16.1,NNW,11.1,N/A,N/A,N/A,Clear,37
23/2/2015,4,2/23/2015-4,2,2015,0,9,1,-18,-18,2.1,0,-18,-22,72,16.1,NNW,9.3,N/A,N/A,N/A,Clear,106
23/2/2015,5,2/23/2015-5,2,2015,0,9,1,-18,-19,2.2,0,-18,-22,76,16.1,NNW,11.1,N/A,N/A,N/A,Clear,109
23/2/2015,6,2/23/2015-6,2,2015,0,9,1,-19,-19,2.2,0,-19,-22,76,16.1,NNW,11.1,N/A,N/A,N/A,Clear,146
23/2/2015,7,2/23/2015-7,2,2015,0,9,1,-19,-19,2.2,0,-18,-22,76,16.1,NNW,7.4,N/A,N/A,N/A,Clear,130
23/2/2015,8,2/23/2015-8,2,2015,0,9,1,-18,-17,2.1,0,-17,-22,66,16.1,North,13,N/A,N/A,N/A,Clear,130
23/2/2015,9,2/23/2015-9,2,2015,0,9,1,-16,-16,2,0,-15,-23,55,16.1,NNE,9.3,N/A,N/A,N/A,Clear,186
23/2/2015,10,2/23/2015-10,2,2015,0,9,1,-15,-15,1.9,0,-14,-23,52,16.1,Calm,Calm,N/A,N/A,N/A,Clear,190
23/2/2015,11,2/23/2015-11,2,2015,0,9,1,-14,-13,1.8,0,-13,-22,48,16.1,North,5.6,N/A,N/A,N/A,Clear,189
23/2/2015,12,2/23/2015-12,2,2015,0,9,1,-12,-12,1.7,0,-11,-22,43,16.1,Calm,Calm,N/A,N/A,N/A,Clear,187
23/2/2015,13,2/23/2015-13,2,2015,0,9,1,-10,-10,1.5,0,-10,-21,41,16.1,WNW,5.6,N/A,N/A,N/A,Clear,186
23/2/2015,14,2/23/2015-14,2,2015,0,9,1,-9,-9,1.5,0,-9,-21,37,16.1,WNW,9.3,N/A,N/A,N/A,Clear,188
23/2/2015,15,2/23/2015-15,2,2015,0,9,1,-9,-9,1.4,0,-8,-22,35,16.1,Calm,Calm,N/A,N/A,N/A,Clear,184
23/2/2015,16,2/23/2015-16,2,2015,0,9,1,-8,-8,1.4,0,-8,-20,37,16.1,WSW,5.6,N/A,N/A,N/A,Clear,186
23/2/2015,17,2/23/2015-17,2,2015,0,9,1,-8,-9,1.4,0,-8,-20,41,16.1,SSW,5.6,N/A,N/A,N/A,Clear,216
23/2/2015,18,2/23/2015-18,2,2015,0,9,1,-10,-11,1.6,0,-10,-19,52,16.1,SSW,5.6,N/A,N/A,N/A,Clear,216
23/2/2015,19,2/23/2015-19,2,2015,0,9,1,-11,-11,1.6,0,-11,-19,53,16.1,SW,7.4,N/A,N/A,N/A,Clear,213
23/2/2015,20,2/23/2015-20,2,2015,0,9,1,-12,-12,1.7,0,-12,-17,65,16.1,SSW,11.1,N/A,N/A,N/A,Clear,211
23/2/2015,21,2/23/2015-21,2,2015,0,9,1,-12,-12,1.7,0,-12,-18,62,16.1,SSW,18.5,27.8,N/A,N/A,Clear,204
23/2/2015,22,2/23/2015-22,2,2015,0,9,1,-12,-12,1.7,0,-12,-18,64,16.1,SSW,14.8,N/A,N/A,N/A,Clear,89
23/2/2015,23,2/23/2015-23,2,2015,0,9,1,-13,-13,1.8,0,-13,-18,67,16.1,SSW,20.4,N/A,N/A,N/A,Clear,35
24/2/2015,0,2/24/2015-0,2,2015,0,9,2,-13,-13,1.8,0,-13,-19,62,16.1,SSW,14.8,N/A,N/A,N/A,Clear,36
24/2/2015,1,2/24/2015-1,2,2015,0,9,2,-13,-14,1.8,0,-13,-19,67,16.1,SSW,20.4,N/A,N/A,N/A,Clear,36
24/2/2015,2,2/24/2015-2,2,2015,0,9,2,-14,-13,1.8,0,-13,-18,67,16.1,SSW,16.7,25.9,N/A,N/A,Clear,35
24/2/2015,3,2/24/2015-3,2,2015,0,9,2,-13,-13,1.8,0,-13,-18,67,16.1,SSW,18.5,N/A,N/A,N/A,Clear,36
24/2/2015,4,2/24/2015-4,2,2015,0,9,2,-13,-13,1.8,0,-13,-18,67,16.1,SSW,20.4,27.8,N/A,N/A,Clear,102
24/2/2015,5,2/24/2015-5,2,2015,0,9,2,-13,-13,1.8,0,-13,-17,71,16.1,SSW,20.4,33.3,N/A,N/A,Clear,102
24/2/2015,6,2/24/2015-6,2,2015,0,9,2,-12,-12,1.7,0,-12,-17,69,16.1,SSW,24.1,N/A,N/A,N/A,Clear,133
24/2/2015,7,2/24/2015-7,2,2015,0,9,2,-11,-10,1.5,0,-9,-15,66,16.1,SSW,18.5,31.5,N/A,N/A,Mostly Cloudy,127
24/2/2015,8,2/24/2015-8,2,2015,0,9,2,-9,-8,1.4,0,-7,-14,65,16.1,SW,25.9,38.9,N/A,N/A,Scattered Clouds,133
24/2/2015,9,2/24/2015-9,2,2015,0,9,2,-6,-5,1.2,0,-4,-12,57,16.1,SW,29.6,40.7,N/A,N/A,Clear,190
24/2/2015,10,2/24/2015-10,2,2015,0,9,2,-3,-2,1,0,-2,-11,54,16.1,WSW,27.8,42.6,N/A,N/A,Clear,190
24/2/2015,11,2/24/2015-11,2,2015,0,9,2,-1,0,0.8,0,0,-9,54,16.1,West,25.9,35.2,N/A,N/A,Clear,194
24/2/2015,12,2/24/2015-12,2,2015,0,9,2,0,0,0.8,0,0,-7,60,16.1,West,25.9,44.4,N/A,N/A,Overcast,190
24/2/2015,13,2/24/2015-13,2,2015,0,9,2,1,1,0.7,0,1,-6,59,16.1,West,29.6,35.2,N/A,N/A,Overcast,191
24/2/2015,14,2/24/2015-14,2,2015,0,9,2,2,2,0.6,0,3,-6,55,16.1,West,20.4,35.2,N/A,N/A,Overcast,189
24/2/2015,15,2/24/2015-15,2,2015,0,9,2,3,3,0.6,0,3,-5,56,16.1,WNW,24.1,33.3,N/A,N/A,Mostly Cloudy,186
24/2/2015,16,2/24/2015-16,2,2015,0,9,2,3,3,0.6,0,3,-4,59,16.1,West,22.2,29.6,N/A,N/A,Overcast,189
24/2/2015,17,2/24/2015-17,2,2015,0,9,2,3,3,0.6,0,3,-4,62,16.1,West,14.8,N/A,N/A,N/A,Overcast,215
24/2/2015,18,2/24/2015-18,2,2015,0,9,2,2,2,0.7,0,2,-4,67,16.1,West,13,N/A,N/A,N/A,Overcast,215
24/2/2015,19,2/24/2015-19,2,2015,0,9,2,1,0,0.8,0,1,-5,69,16.1,West,14.8,N/A,N/A,N/A,Clear,210
24/2/2015,20,2/24/2015-20,2,2015,0,9,2,-1,-2,0.9,0,-1,-7,69,16.1,NW,16.7,N/A,N/A,N/A,Clear,208
24/2/2015,21,2/24/2015-21,2,2015,0,9,2,-2,-2,0.9,0,-2,-8,64,16.1,WNW,14.8,N/A,N/A,N/A,Clear,203
24/2/2015,22,2/24/2015-22,2,2015,0,9,2,-3,-3,1,0,-3,-8,69,16.1,WNW,11.1,N/A,N/A,N/A,Clear,88
24/2/2015,23,2/24/2015-23,2,2015,0,9,2,-4,-4,1.1,0,-4,-9,71,16.1,NW,11.1,N/A,N/A,N/A,Clear,35
25/2/2015,0,2/25/2015-0,2,2015,0,9,3,-6,-6,1.2,0,-6,-10,74,16.1,NW,7.4,N/A,N/A,N/A,Clear,34
25/2/2015,1,2/25/2015-1,2,2015,0,9,3,-6,-7,1.3,0,-6,-11,72,16.1,NNW,11.1,N/A,N/A,N/A,Clear,35
25/2/2015,2,2/25/2015-2,2,2015,0,9,3,-7,-7,1.3,0,-7,-11,74,16.1,North,11.1,N/A,N/A,N/A,Clear,36
25/2/2015,3,2/25/2015-3,2,2015,0,9,3,-7,-7,1.3,0,-7,-11,76,16.1,North,11.1,N/A,N/A,N/A,Clear,34
25/2/2015,4,2/25/2015-4,2,2015,0,9,3,-7,-7,1.3,0,-7,-11,74,16.1,Calm,Calm,N/A,N/A,N/A,Clear,99
25/2/2015,5,2/25/2015-5,2,2015,0,9,3,-8,-8,1.4,0,-8,-12,77,16.1,Calm,Calm,N/A,N/A,N/A,Clear,98
25/2/2015,6,2/25/2015-6,2,2015,0,9,3,-8,-8,1.4,0,-7,-11,78,16.1,Calm,Calm,N/A,N/A,N/A,Clear,127
25/2/2015,7,2/25/2015-7,2,2015,0,9,3,-7,-6,1.2,0,-5,-10,74,16.1,Calm,Calm,N/A,N/A,N/A,Clear,115
25/2/2015,8,2/25/2015-8,2,2015,0,9,3,-5,-4,1.1,0,-4,-11,59,16.1,ESE,11.1,N/A,N/A,N/A,Clear,132
25/2/2015,9,2/25/2015-9,2,2015,0,9,3,-3,-3,1,0,-3,-12,52,16.1,ESE,13,N/A,N/A,N/A,Clear,188
25/2/2015,10,2/25/2015-10,2,2015,0,9,3,-2,-2,0.9,0,-2,-11,51,16.1,ESE,14.8,N/A,N/A,N/A,Overcast,190
25/2/2015,11,2/25/2015-11,2,2015,0,9,3,-1,-1,0.9,0,-1,-11,47,16.1,ESE,14.8,N/A,N/A,N/A,Scattered Clouds,189
25/2/2015,12,2/25/2015-12,2,2015,0,9,3,0,0,0.8,0,0,-11,44,16.1,East,11.1,N/A,N/A,N/A,Mostly Cloudy,189
